index,review_index,study_id,study_name
3683,1046,STD-Green-2011,Green 2011
3684,1046,STD-Griffin-2011,Griffin 2011
3685,1046,STD-Hasin-2013,Hasin 2013
3686,1046,STD-King-2007,King 2007
3687,1046,STD-Kroenke-2010,Kroenke 2010
3688,1046,STD-Lim-2013,Lim 2013
3689,1046,STD-Litt-2009,Litt 2009
3690,1046,STD-McNaughton-2013,McNaughton 2013
3691,1046,STD-Migneault-2012,Migneault 2012
3692,1046,STD-Mooney-2014,Mooney 2014
3693,1046,STD-Moore-2013,Moore 2013
3694,1046,STD-Morey-2009,Morey 2009
3695,1046,STD-Morey-2012,Morey 2012
3696,1046,STD-Mosen-2010,Mosen 2010
3697,1046,STD-Nassar-2014,Nassar 2014
3698,1046,STD-Naylor-2008,Naylor 2008
3699,1046,STD-Ownby-2012,Ownby 2012
3700,1046,STD-Parikh-2010,Parikh 2010
3701,1046,STD-Reynolds-2011,Reynolds 2011
3702,1046,STD-Rigotti-2014,Rigotti 2014
3703,1046,STD-Rose-2015,Rose 2015
3704,1046,STD-Shet-2014,Shet 2014
3705,1046,STD-Sikorskii-2007,Sikorskii 2007
3706,1046,STD-Simon-2010b,Simon 2010b
3707,1046,STD-Solomon-2007,Solomon 2007
3708,1046,STD-Tucker-2012,Tucker 2012
3709,1046,STD-Williams-2012,Williams 2012
3710,1046,STD-Wright-2013,Wright 2013
3711,1046,STD-Yount-2014,Yount 2014
3712,1047,STD-Cohen-2015,Cohen 2015
3713,1047,STD-Kangwana-2011,Kangwana 2011
3714,1047,STD-Kangwana-2013,Kangwana 2013
3715,1047,STD-Sabot-2009,Sabot 2009
3716,1047,STD-Talisuna-2012,Talisuna 2012
3717,1048,STD-Beets-2009,Beets 2009
3718,1048,STD-Bernstein-2010a,Bernstein 2010a
3719,1048,STD-Catalano-1999,Catalano 1999
3720,1048,STD-Cunningham-2012,Cunningham 2012
3721,1048,STD-Johnson-2015,Johnson 2015
3722,1048,STD-Kitzman-2010,Kitzman 2010
3723,1048,STD-Li-2011,Li 2011
3724,1048,STD-Melnyk-2013,Melnyk 2013
3725,1048,STD-Wagner-2014,Wagner 2014
3726,1049,STD-Shen-2010,Shen 2010
3727,1049,STD-Smith-2010,Smith 2010
3728,1050,STD-Chan-2012,Chan 2012
3729,1050,STD-Chan-2013,Chan 2013
3730,1050,STD-Lee-2011,Lee 2011
3731,1050,STD-Park-2010,Park 2010
3732,1050,STD-Wang-2010,Wang 2010
3733,1050,STD-Xie-2012,Xie 2012
3734,1051,STD-Chan-2010,Chan 2010
3735,1051,STD-Li-2012,Li 2012
3736,1051,STD-Wang-2014,Wang 2014
3737,1051,STD-Yeh-2010,Yeh 2010
3738,1051,STD-Zhang-2012,Zhang 2012
3739,1052,STD-Castro_x002d_Sanchez-2012,Castro_x002d_Sanchez 2012
3740,1053,STD-Forbes-1972,Forbes 1972
3741,1054,STD-Martorella-2012,Martorella 2012
3742,1054,STD-Zarea-2014,Zarea 2014
3743,1055,STD-Cadman-2017,Cadman 2017
3744,1055,STD-Farris-2014,Farris 2014
3745,1055,STD-Green-2015,Green 2015
3746,1055,STD-Hale-2013,Hale 2013
3747,1055,STD-Merry-2011,Merry 2011
3748,1055,STD-Pevnick-2018,Pevnick 2018
3749,1055,STD-Tamblyn-2018,Tamblyn 2018
3750,1055,STD-Vega-2016,Vega 2016
3751,1055,STD-Wang-2017,Wang 2017
3752,1056,STD-Banerjee-2011,Banerjee 2011
3753,1056,STD-Jerajani-2013,Jerajani 2013
3754,1057,STD-So-2010a,So 2010a
3755,1057,STD-Terkeltaub-2013,Terkeltaub 2013
3756,1058,STD-Dehghani-Firouzabadi-2013,Dehghani Firouzabadi 2013
3757,1058,STD-Mahran-2016,Mahran 2016
3758,1059,STD-Chesterton-2018,Chesterton 2018
3759,1059,STD-Ulucakoy-2020,Ulucakoy 2020
3760,1059,STD-Wang-2017,Wang 2017
3761,1059,STD-Wu-2017,Wu 2017
3762,1060,STD-Ryan-2012,Ryan 2012
3763,1061,STD-AREDS2,AREDS2
3764,1062,STD-Goodfield-1992,Goodfield 1992
3765,1062,STD-Jones-1996,Jones 1996
3766,1063,STD-Entezari-2015,Entezari 2015
3767,1064,STD-Hu-2017,Hu 2017
3768,1064,STD-Jackson-2011,Jackson 2011
3769,1065,STD-DiAMOND-2007,DiAMOND 2007
3770,1066,STD-Dang-2013,Dang 2013
3771,1066,STD-Kumar-2020,Kumar 2020
3772,1067,STD-Anton-2008,Anton 2008
3773,1068,STD-Wang-2017-_x0028_C_x0029_,Wang 2017 _x0028_C_x0029_
3774,1069,STD-Bardin-2017,Bardin 2017
3775,1070,STD-de-Brito_x002d_Ashurst-2013,de Brito_x002d_Ashurst 2013
3776,1070,STD-DUAAAL-2011,DUAAAL 2011
3777,1070,STD-ESPECIAL-2014,ESPECIAL 2014
3778,1070,STD-Kwakernaak-2014,Kwakernaak 2014
3779,1071,STD-Kim-2012,Kim 2012
3780,1071,STD-Kim-2013,Kim 2013
3781,1071,STD-Yang-2011,Yang 2011
3782,1072,STD-Berlin-2014,Berlin 2014
3783,1072,STD-Coleman-2012,Coleman 2012
3784,1072,STD-El_x002d_Mohandes-2013,El_x002d_Mohandes 2013
3785,1072,STD-Oncken-2008,Oncken 2008
3786,1073,STD-Makrides-2010,Makrides 2010
3787,1073,STD-Olsen-1992,Olsen 1992
3788,1074,STD-Kosalaraksa-2015,Kosalaraksa 2015
3789,1075,STD-Patka-2011,Patka 2011
3790,1076,STD-Smithers-2008,Smithers 2008
3791,1077,STD-Choudhury-2005,Choudhury 2005
3792,1077,STD-Lapperre-2009,Lapperre 2009
3793,1077,STD-Rennard-2009,Rennard 2009
3794,1077,STD-Schermer-2009,Schermer 2009
3795,1078,STD-Rosenfeldt-2011,Rosenfeldt 2011
3796,1079,STD-Man-2007,Man 2007
3797,1079,STD-Roddy-2020,Roddy 2020
3798,1079,STD-Terkeltaub-2013,Terkeltaub 2013
3799,1079,STD-Xu-2016,Xu 2016
3800,1080,STD-Bhandari-2012,Bhandari 2012
3801,1080,STD-Mohan-2011,Mohan 2011
3802,1081,STD-Andreeva-2013,Andreeva 2013
3803,1082,STD-ACCORD-Study-2007,ACCORD Study 2007
3804,1082,STD-ADVANCE-Study-2001,ADVANCE Study 2001
3805,1082,STD-OSLO-Study-1986,OSLO Study 1986
3806,1082,STD-STENO_x002d_2-Study-1999,STENO_x002d_2 Study 1999
3807,1083,STD-Yousefshahi-2013,Yousefshahi 2013
3808,1084,STD-Jerosch_x002d_Herold-2011,Jerosch_x002d_Herold 2011
3809,1084,STD-McMillan-2012,McMillan 2012
3810,1085,STD-Carpenter-2012,Carpenter 2012
3811,1085,STD-Williams-2010,Williams 2010
3812,1086,STD-Kim-2012,Kim 2012
3813,1086,STD-Navidian-2015,Navidian 2015
3814,1087,STD-United-Kingdom-_x002d_-England,United Kingdom _x002d_ England
3815,1087,STD-United-Kingdom-_x002d_-Great-Britain,United Kingdom _x002d_ Great Britain
3816,1088,STD-Lee-2018,Lee 2018
3817,1088,STD-Song-2017,Song 2017
3818,1088,STD-Yu-2017,Yu 2017
3819,1089,STD-Scheyer-2016,Scheyer 2016
3820,1090,STD-Calverley-2007-_x005b_TORCH_x005d_,Calverley 2007 _x005b_TORCH_x005d_
3821,1090,STD-Doherty-2012,Doherty 2012
3822,1090,STD-Rennard-2009,Rennard 2009
3823,1090,STD-Tashkin-2012,Tashkin 2012
3824,1091,STD-Cadmus-2009,Cadmus 2009
3825,1091,STD-Irwin-2015,Irwin 2015
3826,1091,STD-Kim-2017,Kim 2017
3827,1091,STD-Mohamady-2017,Mohamady 2017
3828,1091,STD-Rogers-2015,Rogers 2015
3829,1091,STD-Scott-2013,Scott 2013
3830,1092,STD-Wiet-2012,Wiet 2012
3831,1093,STD-Ng-2010,Ng 2010
3832,1094,STD-Hien-2009,Hien 2009
3833,1094,STD-McGovern-2011,McGovern 2011
3834,1094,STD-Mueser-2008,Mueser 2008
3835,1094,STD-Zlotnick-2009,Zlotnick 2009
3836,1095,STD-Radhakrishna-2013,Radhakrishna 2013
3837,1095,STD-Sazawal-2007,Sazawal 2007
3838,1095,STD-Tielsh-2007,Tielsh 2007
3839,1096,STD-Elander-2011,Elander 2011
3840,1097,STD-Lee-2018,Lee 2018
3841,1097,STD-Morphett-2022a,Morphett 2022a
3842,1097,STD-Ozga_x002d_Hess-2019,Ozga_x002d_Hess 2019
3843,1097,STD-Tattan_x002d_Birch-2022,Tattan_x002d_Birch 2022
3844,1098,STD-Andersson-2009,Andersson 2009
3845,1099,STD-Kumar-2014,Kumar 2014
3846,1099,STD-Rook-2014,Rook 2014
3847,1100,STD-Etemadifar-2011,Etemadifar 2011
3848,1101,STD-Neumann-2012,Neumann 2012
3849,1102,STD-COMETS-2005,COMETS 2005
3850,1102,STD-Kim-2013,Kim 2013
3851,1102,STD-Park-2010,Park 2010
3852,1102,STD-STELLAR-2003,STELLAR 2003
3853,1102,STD-Wang-2012,Wang 2012
3854,1103,STD-Chen-2017,Chen 2017
3855,1103,STD-Kirkness-2017,Kirkness 2017
3856,1103,STD-Lin-2014,Lin 2014
3857,1104,STD-Pines-1968,Pines 1968
3858,1104,STD-Wang-2016,Wang 2016
3859,1105,STD-Kim-2013,Kim 2013
3860,1105,STD-Woodhouse-2015,Woodhouse 2015
3861,1106,STD-Kang-2009,Kang 2009
3862,1107,STD-Carmody-2012,Carmody 2012
3863,1107,STD-Cooney-2009,Cooney 2009
3864,1107,STD-Cooney-2015,Cooney 2015
3865,1107,STD-Kalman-2011,Kalman 2011
3866,1107,STD-Nahvi-2014,Nahvi 2014
3867,1107,STD-Rohsenow-2014,Rohsenow 2014
3868,1107,STD-Rohsenow-2015a,Rohsenow 2015a
3869,1107,STD-Stein-2013,Stein 2013
3870,1107,STD-Winhusen-2014,Winhusen 2014
3871,1108,STD-Amer-2017,Amer 2017
3872,1108,STD-Liu-2015,Liu 2015
3873,1108,STD-Liu-2017,Liu 2017
3874,1108,STD-Roy-2012,Roy 2012
3875,1108,STD-Shi-2019,Shi 2019
3876,1108,STD-Wu-2016,Wu 2016
3877,1109,STD-Chappell-2009a,Chappell 2009a
3878,1110,STD-PAST-BP-2016,PAST BP 2016
3879,1110,STD-SPS3-2013,SPS3 2013
3880,1111,STD-Cooper-2015,Cooper 2015
3881,1111,STD-Teresi-2013,Teresi 2013
3882,1112,STD-Garland-2014,Garland 2014
3883,1112,STD-Naylor-2010,Naylor 2010
3884,1113,STD-Schiffmann-2008,Schiffmann 2008
3885,1114,STD-Brown-2009B,Brown 2009B
3886,1114,STD-Jedel-2011,Jedel 2011
3887,1114,STD-Ladson-2011,Ladson 2011
3888,1114,STD-Roth-2012,Roth 2012
3889,1114,STD-Wang-2012,Wang 2012
3890,1115,STD-Campos-2013,Campos 2013
3891,1115,STD-Collins-2013,Collins 2013
3892,1115,STD-Ferguson-2016,Ferguson 2016
3893,1115,STD-Gil-2010,Gil 2010
3894,1115,STD-Miranda-2008,Miranda 2008
3895,1115,STD-Preminger-2010a,Preminger 2010a
3896,1116,STD-Mekonnen-2010,Mekonnen 2010
3897,1116,STD-Singh-2012,Singh 2012
3898,1117,STD-Barbalho_x002d_Moulim-2011,Barbalho_x002d_Moulim 2011
3899,1118,STD-Park-2012,Park 2012
3900,1119,STD-Hopkinson-1982,Hopkinson 1982
3901,1120,STD-Han-2017,Han 2017
3902,1120,STD-Patil-2017,Patil 2017
3903,1120,STD-TORCH,TORCH
3904,1121,STD-Baker-2011,Baker 2011
3905,1122,STD-Li-2014,Li 2014
3906,1123,STD-Castro-2011,Castro 2011
3907,1123,STD-King-2007,King 2007
3908,1123,STD-Kinmonth-2008,Kinmonth 2008
3909,1124,STD-Zwarenstein-2007,Zwarenstein 2007
3910,1125,STD-Smith-2011,Smith 2011
3911,1125,STD-Smith-2013,Smith 2013
3912,1126,STD-Inter99-2014,Inter99 2014
3913,1127,STD-Dodd-2014,Dodd 2014
3914,1127,STD-Luoto-2011,Luoto 2011
3915,1127,STD-Rauh-2013,Rauh 2013
3916,1127,STD-Vinter-2011,Vinter 2011
3917,1127,STD-Wang-2015,Wang 2015
3918,1128,STD-van-Herwaarden-2015-_x0028_DRESS_x0029_,van Herwaarden 2015 _x0028_DRESS_x0029_
3919,1129,STD-Esfahani-2016,Esfahani 2016
3920,1130,STD-Jones-2010,Jones 2010
3921,1130,STD-Jones-2012,Jones 2012
3922,1131,STD-Kempen-2011,Kempen 2011
3923,1132,STD-Edwards-1996,Edwards 1996
3924,1133,STD-Fairhall-2012,Fairhall 2012
3925,1133,STD-Kim-2015,Kim 2015
3926,1134,STD-Nouraei-2012,Nouraei 2012
3927,1135,STD-Murphy-2015,Murphy 2015
3928,1136,STD-Gitlin-2018,Gitlin 2018
3929,1136,STD-Lu-2016,Lu 2016
3930,1137,STD-Cervantes_x002d_Coste-2009,Cervantes_x002d_Coste 2009
3931,1137,STD-Chatziralli-2011,Chatziralli 2011
3932,1137,STD-Chen-2015,Chen 2015
3933,1137,STD-Elsawy-2013,Elsawy 2013
3934,1137,STD-Li-2011,Li 2011
3935,1137,STD-Singh-2012,Singh 2012
3936,1138,STD-Liu-2012,Liu 2012
3937,1138,STD-Wilson-2010,Wilson 2010
3938,1139,STD-Strober-2013,Strober 2013
3939,1140,STD-Demmy-2012,Demmy 2012
3940,1140,STD-Gaafar-2014,Gaafar 2014
3941,1140,STD-Goodman-2006,Goodman 2006
3942,1140,STD-Hojski-2015,Hojski 2015
3943,1140,STD-Ibrahim-2015,Ibrahim 2015
3944,1140,STD-Thomas-2017,Thomas 2017
3945,1141,STD-Cicchetti-2006b,Cicchetti 2006b
3946,1141,STD-Sleed-2013a,Sleed 2013a
3947,1142,STD-De-Visschere-2012,De Visschere 2012
3948,1143,STD-Wang-2012,Wang 2012
3949,1144,STD-Richter-2010,Richter 2010
3950,1145,STD-Jayaram-2013,Jayaram 2013
3951,1145,STD-Varambally-2012,Varambally 2012
3952,1146,STD-Kessler-2018,Kessler 2018
3953,1146,STD-Papakostas-2015,Papakostas 2015
3954,1147,STD-Nakagawa-2017,Nakagawa 2017
3955,1148,STD-Wyller-2012,Wyller 2012
3956,1149,STD-Pridgen-2017,Pridgen 2017
3957,1149,STD-de-Zanette-2014,de Zanette 2014
3958,1150,STD-PATRONUS-2010,PATRONUS 2010
3959,1150,STD-Wang-2014,Wang 2014
3960,1151,STD-Guo-2015,Guo 2015
3961,1151,STD-Lin-2017,Lin 2017
3962,1151,STD-Tantilipikorn-2010,Tantilipikorn 2010
3963,1152,STD-Barrett-2012,Barrett 2012
3964,1152,STD-Barrett-2018,Barrett 2018
3965,1153,STD-Albonico-2002,Albonico 2002
3966,1153,STD-Haque-2010,Haque 2010
3967,1153,STD-Palmeirim-2018a,Palmeirim 2018a
3968,1153,STD-Steinmann-2011,Steinmann 2011
3969,1154,STD-Griffin-2019,Griffin 2019
3970,1154,STD-Kanakaris-2019,Kanakaris 2019
3971,1154,STD-Xu-2015,Xu 2015
3972,1155,STD-Varkey-2011,Varkey 2011
3973,1156,STD-ATN-Study-2005,ATN Study 2005
3974,1157,STD-Vadhan_x002d_Raj-2013,Vadhan_x002d_Raj 2013
3975,1158,STD-Huang-2013,Huang 2013
3976,1158,STD-Oriyama-2014,Oriyama 2014
3977,1159,STD-Sun-2014,Sun 2014
3978,1160,STD-Cobanoglu-2011,Cobanoglu 2011
3979,1161,STD-Powell-2011,Powell 2011
3980,1162,STD-Jewkes-2008,Jewkes 2008
3981,1162,STD-Ross-2007,Ross 2007
3982,1162,STD-Stephenson-2008,Stephenson 2008
3983,1163,STD-Luabeya-2007,Luabeya 2007
3984,1163,STD-Ndeezi-2010,Ndeezi 2010
3985,1164,STD-Furie-2011,Furie 2011
3986,1164,STD-Zhang-2018,Zhang 2018
3987,1165,STD-Shah-2014,Shah 2014
3988,1166,STD-Bramberg-2017,Bramberg 2017
3989,1166,STD-Groessl-2017,Groessl 2017
3990,1166,STD-Nambi-2014,Nambi 2014
3991,1166,STD-Saper-2009,Saper 2009
3992,1166,STD-Saper-2017,Saper 2017
3993,1166,STD-Sherman-2011,Sherman 2011
3994,1166,STD-Tekur-2008,Tekur 2008
3995,1166,STD-Tilbrook-2011,Tilbrook 2011
3996,1166,STD-Williams-2009,Williams 2009
3997,1167,STD-Ulstein-2014,Ulstein 2014
3998,1168,STD-Murphy-1996,Murphy 1996
3999,1168,STD-Phu-2010,Phu 2010
4000,1169,STD-Maggi-2006,Maggi 2006
4001,1170,STD-Guo-2014,Guo 2014
4002,1170,STD-Kakaei-2013,Kakaei 2013
4003,1170,STD-Moench-2014,Moench 2014
4004,1170,STD-Park-2012,Park 2012
4005,1171,STD-Giannaki-2013,Giannaki 2013
4006,1172,STD-IRIS,IRIS
4007,1173,STD-Badii-2012,Badii 2012
4008,1174,STD-Menza-2010,Menza 2010
4009,1175,STD-Nazeri-2017,Nazeri 2017
4010,1175,STD-Sazawal-2013,Sazawal 2013
4011,1176,STD-Chen-2019,Chen 2019
4012,1176,STD-Khan-2017,Khan 2017
4013,1176,STD-Liu-2021,Liu 2021
4014,1176,STD-Zhang-2016,Zhang 2016
4015,1177,STD-Gault-2011,Gault 2011
4016,1178,STD-Kirchhoff-2010,Kirchhoff 2010
4017,1179,STD-Patwardhan-2012,Patwardhan 2012
4018,1180,STD-Bader-2013,Bader 2013
4019,1180,STD-Milgrom-2009,Milgrom 2009
4020,1181,STD-Kotz-2009,Kotz 2009
4021,1182,STD-Losordo-2012,Losordo 2012
4022,1183,STD-Friedmann-2008,Friedmann 2008
4023,1183,STD-Roth-2011,Roth 2011
4024,1183,STD-Shell--2012,Shell  2012
4025,1183,STD-Stein-2012,Stein 2012
4026,1184,STD-Schweickert-2009,Schweickert 2009
4027,1185,STD-Lauretti-2013,Lauretti 2013
4028,1185,STD-Lee-2008,Lee 2008
4029,1186,STD-Allen-2013,Allen 2013
4030,1186,STD-Bateman-2014,Bateman 2014
4031,1186,STD-Busse-2013,Busse 2013
4032,1186,STD-Lee-2014,Lee 2014
4033,1186,STD-Woodcock-2013,Woodcock 2013
4034,1187,STD-Kirshbaum-2017,Kirshbaum 2017
4035,1187,STD-Lahdensuo-1996,Lahdensuo 1996
4036,1188,STD-Adams-2009,Adams 2009
4037,1189,STD-Bojang-2010-GMB,Bojang 2010 GMB
4038,1189,STD-Cox-2013-GMB,Cox 2013 GMB
4039,1190,STD-Esteve-2013,Esteve 2013
4040,1190,STD-Liu-2015,Liu 2015
4041,1191,STD-Choi-2011,Choi 2011
4042,1191,STD-Huang-2013,Huang 2013
4043,1191,STD-Venugopal-2009,Venugopal 2009
4044,1192,STD-Aldaquadossi-2015,Aldaquadossi 2015
4045,1192,STD-Elgalaly-2017,Elgalaly 2017
4046,1192,STD-Song-2015,Song 2015
4047,1193,STD-Hausswirth-2011,Hausswirth 2011
4048,1194,STD-Cadman-2017,Cadman 2017
4049,1194,STD-Hale-2013,Hale 2013
4050,1194,STD-Pevnick-2018,Pevnick 2018
4051,1194,STD-Vega-2016,Vega 2016
4052,1195,STD-Dhabangi-2013,Dhabangi 2013
4053,1195,STD-Steiner-2015,Steiner 2015
4054,1196,STD-Bower-2012,Bower 2012
4055,1196,STD-Danhauer-2009,Danhauer 2009
4056,1196,STD-Kiecolt_x002d_Glaser-2014,Kiecolt_x002d_Glaser 2014
4057,1196,STD-Littman-2012,Littman 2012
4058,1196,STD-L_x00f6_tzke-2016,L_x00f6_tzke 2016
4059,1196,STD-Mustian-2013,Mustian 2013
4060,1196,STD-Wang-2014,Wang 2014
4061,1197,STD-Antoni-2006,Antoni 2006
4062,1197,STD-Antoni-2008,Antoni 2008
4063,1197,STD-Duncan-2012,Duncan 2012
4064,1197,STD-Jones-2010,Jones 2010
4065,1197,STD-Safren-2012,Safren 2012
4066,1198,STD-NMSG-17_x002f_07-Study,NMSG 17_x002f_07 Study
4067,1199,STD-Emilsson-2011,Emilsson 2011
4068,1199,STD-Safren-2010,Safren 2010
4069,1200,STD-Cheung-2014,Cheung 2014
4070,1200,STD-French-2013,French 2013
4071,1200,STD-Hurley-2007,Hurley 2007
4072,1200,STD-Kim-2012,Kim 2012
4073,1201,STD-Calverley-2007-_x005b_TORCH_x005d_,Calverley 2007 _x005b_TORCH_x005d_
4074,1201,STD-Calverley-2008,Calverley 2008
4075,1201,STD-Doherty-2012,Doherty 2012
4076,1201,STD-Lapperre-2009,Lapperre 2009
4077,1201,STD-Rennard-2009,Rennard 2009
4078,1201,STD-Schermer-2009,Schermer 2009
4079,1201,STD-Tashkin-2008a-_x005b_UPLIFT_x005d_,Tashkin 2008a _x005b_UPLIFT_x005d_
4080,1201,STD-Tashkin-2012,Tashkin 2012
4081,1202,STD-Barnhoorn-2015,Barnhoorn 2015
4082,1202,STD-Devrimsel-2015,Devrimsel 2015
4083,1202,STD-Halicka-2021,Halicka 2021
4084,1202,STD-Li-2012,Li 2012
4085,1203,STD-Indermitte-2009,Indermitte 2009
4086,1203,STD-Skinner-2013,Skinner 2013
4087,1203,STD-Wang-2012,Wang 2012
4088,1204,STD-Brown-2013,Brown 2013
4089,1204,STD-Coviello-2010,Coviello 2010
4090,1204,STD-Wright-2011,Wright 2011
4091,1205,STD-Garcia-2012,Garcia 2012
4092,1205,STD-van-den-Broek-2012,van den Broek 2012
4093,1206,STD-Kakaei-2013,Kakaei 2013
4094,1206,STD-Moench-2014,Moench 2014
4095,1207,STD-Druss-2010,Druss 2010
4096,1207,STD-Goldberg-2013,Goldberg 2013
4097,1208,STD-Kumar-2020,Kumar 2020
4098,1208,STD-Lo-Giudice-2020,Lo Giudice 2020
4099,1208,STD-Woodhouse-2015,Woodhouse 2015
4100,1209,STD-Polat-2016,Polat 2016
4101,1210,STD-Johnson-2012,Johnson 2012
4102,1210,STD-Stein-2011,Stein 2011
4103,1211,STD-Jeon-2015,Jeon 2015
4104,1211,STD-Ketelaar-2017,Ketelaar 2017
4105,1212,STD-Francis-2009,Francis 2009
4106,1212,STD-Little-2013,Little 2013
4107,1212,STD-L_x00e9_gar_x00e9_-2011,L_x00e9_gar_x00e9_ 2011
4108,1213,STD-Johnson-2011,Johnson 2011
4109,1213,STD-Johnson-2012,Johnson 2012
4110,1213,STD-Zlotnick-2009,Zlotnick 2009
4111,1214,STD-Brakenridge-2016,Brakenridge 2016
4112,1214,STD-Chau-2014,Chau 2014
4113,1214,STD-Coffeng-2014,Coffeng 2014
4114,1214,STD-Graves-2015,Graves 2015
4115,1214,STD-Healy-2016,Healy 2016
4116,1214,STD-Li-2017,Li 2017
4117,1214,STD-Mailey-2016,Mailey 2016
4118,1214,STD-Swartz-2014,Swartz 2014
4119,1215,STD-Sieving-2013,Sieving 2013
4120,1216,STD-Agarwal-2013-KEN,Agarwal 2013 KEN
4121,1216,STD-Arinaitwe-2009-UGA,Arinaitwe 2009 UGA
4122,1216,STD-Bassat-2009-AF,Bassat 2009 AF
4123,1216,STD-Grande-2007-PER,Grande 2007 PER
4124,1216,STD-Hasugian-2007-IDN,Hasugian 2007 IDN
4125,1216,STD-Mens-2008-KEN,Mens 2008 KEN
4126,1216,STD-Ratcliff-2007-IDN,Ratcliff 2007 IDN
4127,1216,STD-Smithuis-2010-MMR,Smithuis 2010 MMR
4128,1216,STD-Valecha-2010-AS,Valecha 2010 AS
4129,1216,STD-Yavo-2011-AF,Yavo 2011 AF
4130,1216,STD-Yeka-2008-UGA,Yeka 2008 UGA
4131,1217,STD-Jensen-2009,Jensen 2009
4132,1217,STD-Reigstad-2015,Reigstad 2015
4133,1218,STD-Ballard-2012,Ballard 2012
4134,1218,STD-Lau-2012,Lau 2012
4135,1218,STD-Vretzakis-2013,Vretzakis 2013
4136,1219,STD-Martin-2019,Martin 2019
4137,1219,STD-Palacio-2016,Palacio 2016
4138,1219,STD-Raeissadat-2014,Raeissadat 2014
4139,1220,STD-Ghosh-2012,Ghosh 2012
4140,1220,STD-Turnock-2013,Turnock 2013
4141,1221,STD-AMPLIFY-2013,AMPLIFY 2013
4142,1221,STD-Caravaggio-2020,Caravaggio 2020
4143,1221,STD-EINSTEIN_x002d_DVT-2010,EINSTEIN_x002d_DVT 2010
4144,1221,STD-EINSTEIN_x002d_PE-2012,EINSTEIN_x002d_PE 2012
4145,1221,STD-Hokusai_x002d_VTE-2013,Hokusai_x002d_VTE 2013
4146,1221,STD-J_x002d_EINSTEIN-DVT-and-PE-2015,J_x002d_EINSTEIN DVT and PE 2015
4147,1221,STD-Ohmori-2019,Ohmori 2019
4148,1221,STD-PRAIS-2019,PRAIS 2019
4149,1221,STD-eTRIS-2016,eTRIS 2016
4150,1222,STD-AMPLIFY-2013,AMPLIFY 2013
4151,1222,STD-Caravaggio-2020,Caravaggio 2020
4152,1222,STD-EINSTEIN_x002d_PE-2012,EINSTEIN_x002d_PE 2012
4153,1222,STD-Hokusai_x002d_VTE-2013,Hokusai_x002d_VTE 2013
4154,1222,STD-J_x002d_EINSTEIN-DVT-and-PE-2015,J_x002d_EINSTEIN DVT and PE 2015
4155,1223,STD-Annane-2013,Annane 2013
4156,1223,STD-Liu-2013,Liu 2013
4157,1224,STD-Bell-2013,Bell 2013
4158,1224,STD-Kearney-2013,Kearney 2013
4159,1225,STD-EVEREST-2005,EVEREST 2005
4160,1225,STD-Shoaf-2017,Shoaf 2017
4161,1225,STD-Yang-2013,Yang 2013
4162,1226,STD-Clancy-2012,Clancy 2012
4163,1227,STD-De-Seigneux-2012,De Seigneux 2012
4164,1227,STD-Gholamzadeh-2015,Gholamzadeh 2015
4165,1228,STD-Evans-2014,Evans 2014
4166,1228,STD-Levy-2010,Levy 2010
4167,1228,STD-Palermo-2009,Palermo 2009
4168,1228,STD-Palermo-2016,Palermo 2016
4169,1228,STD-Weydert-2006,Weydert 2006
4170,1229,STD-Eftekhari-2015,Eftekhari 2015
4171,1229,STD-Saneian-2015,Saneian 2015
4172,1230,STD-Collins-2011,Collins 2011
4173,1230,STD-Saps-2009,Saps 2009
4174,1231,STD-Ambardekar-2014,Ambardekar 2014
4175,1231,STD-Zhang-2010,Zhang 2010
4176,1232,STD-Darmstadt-2010,Darmstadt 2010
4177,1232,STD-Fottrell-2013,Fottrell 2013
4178,1232,STD-Kenyon-2012,Kenyon 2012
4179,1232,STD-Kirkwood-2013,Kirkwood 2013
4180,1232,STD-Lewycka-2013a,Lewycka 2013a
4181,1232,STD-Lewycka-2013b,Lewycka 2013b
4182,1232,STD-Lund-2012,Lund 2012
4183,1232,STD-Manandhar-2004,Manandhar 2004
4184,1232,STD-Midhet-2010,Midhet 2010
4185,1232,STD-More-2012,More 2012
4186,1232,STD-Penfold-2014,Penfold 2014
4187,1232,STD-Persson-2013,Persson 2013
4188,1232,STD-Richter-2014,Richter 2014
4189,1232,STD-Tripathy-2010,Tripathy 2010
4190,1232,STD-Villar-2001-_x0028_WHO-2001_x0029_,Villar 2001 _x0028_WHO 2001_x0029_
4191,1232,STD-Waiswa-2015,Waiswa 2015
4192,1232,STD-Wu-2011,Wu 2011
4193,1232,STD-le-Roux-2013,le Roux 2013
4194,1233,STD-Milrod-2006a,Milrod 2006a
4195,1234,STD-Liu-2021,Liu 2021
4196,1234,STD-Wang-2020,Wang 2020
4197,1235,STD-Manley-2019,Manley 2019
4198,1236,STD-Mehta-1975,Mehta 1975
4199,1236,STD-Rathbun-2012,Rathbun 2012
4200,1237,STD-Epitropoulos-2016,Epitropoulos 2016
4201,1237,STD-Ole_x00f1_ik-2013,Ole_x00f1_ik 2013
4202,1237,STD-Pinazo_x002d_Dur_x00e1_n-2013,Pinazo_x002d_Dur_x00e1_n 2013
4203,1238,STD-Lorenzini-2021,Lorenzini 2021
4204,1239,STD-Kurowski-2013,Kurowski 2013
